id,Name,Type,Date (UTC),Description,Statement Descriptor,Unit Label,Url,Tax Code,category (metadata),collection (metadata),type (metadata),release (metadata),brand (metadata),slug (metadata),size (metadata),make (metadata)
prod_ONx7bd35B3jpo3,Nike Kobe 6 Black Del Sol - 10.5,service,2023-08-03 23:46,"The inaugural colorway of the Zoom Kobe 6, the Zoom Kobe 6 'Black Del Sol' is most notable for the snakeskin detailing throughout the upper. Created through the application of polyurethane 'islands' on the mesh upper, the shoe's black makeup is accented by bright Del Sol on the Swoosh and heel branding. The black midsole features Phylon and Zoom Air, giving way to an outsole sporting another hit of Del Sol.",PRIME ORCA LLC,,kobe-6-black-del-sol,,kobe,kobe-6,,2010-12-26,nike,kobe-6-black-del-sol,10.5,
prod_ONx7SLutfxRcfd,Nike Kobe 6 Black Del Sol - 10,service,2023-08-03 23:46,"The inaugural colorway of the Zoom Kobe 6, the Zoom Kobe 6 'Black Del Sol' is most notable for the snakeskin detailing throughout the upper. Created through the application of polyurethane 'islands' on the mesh upper, the shoe's black makeup is accented by bright Del Sol on the Swoosh and heel branding. The black midsole features Phylon and Zoom Air, giving way to an outsole sporting another hit of Del Sol.",PRIME ORCA LLC,,kobe-6-black-del-sol,,kobe,kobe-6,,2010-12-26,nike,kobe-6-black-del-sol,10,
prod_ONx7X0K87fXBYx,Nike Kobe 6 Black Del Sol - 8.5,service,2023-08-03 23:46,"The inaugural colorway of the Zoom Kobe 6, the Zoom Kobe 6 'Black Del Sol' is most notable for the snakeskin detailing throughout the upper. Created through the application of polyurethane 'islands' on the mesh upper, the shoe's black makeup is accented by bright Del Sol on the Swoosh and heel branding. The black midsole features Phylon and Zoom Air, giving way to an outsole sporting another hit of Del Sol.",PRIME ORCA LLC,,kobe-6-black-del-sol,,kobe,kobe-6,,2010-12-26,nike,kobe-6-black-del-sol,8.5,
prod_ONx7VTUIAUN7N3,Nike Kobe 6 Black Del Sol - 9.5,service,2023-08-03 23:46,"The inaugural colorway of the Zoom Kobe 6, the Zoom Kobe 6 'Black Del Sol' is most notable for the snakeskin detailing throughout the upper. Created through the application of polyurethane 'islands' on the mesh upper, the shoe's black makeup is accented by bright Del Sol on the Swoosh and heel branding. The black midsole features Phylon and Zoom Air, giving way to an outsole sporting another hit of Del Sol.",PRIME ORCA LLC,,kobe-6-black-del-sol,,kobe,kobe-6,,2010-12-26,nike,kobe-6-black-del-sol,9.5,
prod_ONx7E8wkO7Gu1s,Nike Kobe 6 Black Del Sol - 8,service,2023-08-03 23:46,"The inaugural colorway of the Zoom Kobe 6, the Zoom Kobe 6 'Black Del Sol' is most notable for the snakeskin detailing throughout the upper. Created through the application of polyurethane 'islands' on the mesh upper, the shoe's black makeup is accented by bright Del Sol on the Swoosh and heel branding. The black midsole features Phylon and Zoom Air, giving way to an outsole sporting another hit of Del Sol.",PRIME ORCA LLC,,kobe-6-black-del-sol,,kobe,kobe-6,,2010-12-26,nike,kobe-6-black-del-sol,8,
prod_ONx7IdwMhGGI0J,Nike Kobe 6 Black Del Sol - 9,service,2023-08-03 23:46,"The inaugural colorway of the Zoom Kobe 6, the Zoom Kobe 6 'Black Del Sol' is most notable for the snakeskin detailing throughout the upper. Created through the application of polyurethane 'islands' on the mesh upper, the shoe's black makeup is accented by bright Del Sol on the Swoosh and heel branding. The black midsole features Phylon and Zoom Air, giving way to an outsole sporting another hit of Del Sol.",PRIME ORCA LLC,,kobe-6-black-del-sol,,kobe,kobe-6,,2010-12-26,nike,kobe-6-black-del-sol,9,
prod_ONx7z4Kz8PmHb8,Nike Kobe 6 Black Del Sol - 7.5,service,2023-08-03 23:46,"The inaugural colorway of the Zoom Kobe 6, the Zoom Kobe 6 'Black Del Sol' is most notable for the snakeskin detailing throughout the upper. Created through the application of polyurethane 'islands' on the mesh upper, the shoe's black makeup is accented by bright Del Sol on the Swoosh and heel branding. The black midsole features Phylon and Zoom Air, giving way to an outsole sporting another hit of Del Sol.",PRIME ORCA LLC,,kobe-6-black-del-sol,,kobe,kobe-6,,2010-12-26,nike,kobe-6-black-del-sol,7.5,
prod_ONx7xiJbUumoZR,Nike Kobe 6 Black Del Sol - 7,service,2023-08-03 23:46,"The inaugural colorway of the Zoom Kobe 6, the Zoom Kobe 6 'Black Del Sol' is most notable for the snakeskin detailing throughout the upper. Created through the application of polyurethane 'islands' on the mesh upper, the shoe's black makeup is accented by bright Del Sol on the Swoosh and heel branding. The black midsole features Phylon and Zoom Air, giving way to an outsole sporting another hit of Del Sol.",PRIME ORCA LLC,,kobe-6-black-del-sol,,kobe,kobe-6,,2010-12-26,nike,kobe-6-black-del-sol,7,
prod_ONx7OPQxwEpLYi,Nike Kobe 6 ASG West Challenge Red - 13,service,2023-08-03 23:46,"This Zoom Kobe 6 All-Star dropped in 2011 as part of four-piece Kobe 6 pack celebrating Los Angeles, host city of that year’s midseason exhibition game. This red and black colorway, reflecting the uniform of the Western Conference squad, is the actual shoe that Kobe wore during the All-Star Game. Unique details include a hologram-like graphic on the tongue and custom All-Star insoles.",PRIME ORCA LLC,,kobe-6-asg-west-challenge-red,,kobe,kobe-6,,2011-02-17,nike,kobe-6-asg-west-challenge-red,13,
prod_ONx76sw81QUzk3,Nike Kobe 6 ASG West Challenge Red - 14,service,2023-08-03 23:46,"This Zoom Kobe 6 All-Star dropped in 2011 as part of four-piece Kobe 6 pack celebrating Los Angeles, host city of that year’s midseason exhibition game. This red and black colorway, reflecting the uniform of the Western Conference squad, is the actual shoe that Kobe wore during the All-Star Game. Unique details include a hologram-like graphic on the tongue and custom All-Star insoles.",PRIME ORCA LLC,,kobe-6-asg-west-challenge-red,,kobe,kobe-6,,2011-02-17,nike,kobe-6-asg-west-challenge-red,14,
prod_ONx7PI6pH21lPr,Nike Kobe 6 ASG West Challenge Red - 11,service,2023-08-03 23:46,"This Zoom Kobe 6 All-Star dropped in 2011 as part of four-piece Kobe 6 pack celebrating Los Angeles, host city of that year’s midseason exhibition game. This red and black colorway, reflecting the uniform of the Western Conference squad, is the actual shoe that Kobe wore during the All-Star Game. Unique details include a hologram-like graphic on the tongue and custom All-Star insoles.",PRIME ORCA LLC,,kobe-6-asg-west-challenge-red,,kobe,kobe-6,,2011-02-17,nike,kobe-6-asg-west-challenge-red,11,
prod_ONx7cjxJ4QoU8m,Nike Kobe 6 ASG West Challenge Red - 12,service,2023-08-03 23:46,"This Zoom Kobe 6 All-Star dropped in 2011 as part of four-piece Kobe 6 pack celebrating Los Angeles, host city of that year’s midseason exhibition game. This red and black colorway, reflecting the uniform of the Western Conference squad, is the actual shoe that Kobe wore during the All-Star Game. Unique details include a hologram-like graphic on the tongue and custom All-Star insoles.",PRIME ORCA LLC,,kobe-6-asg-west-challenge-red,,kobe,kobe6,,2011-02-17,nike,kobe-6-asg-west-challenge-red,12,
prod_ONx7n7Z7hmLN0M,Nike Kobe 6 ASG West Challenge Red - 10.5,service,2023-08-03 23:46,"This Zoom Kobe 6 All-Star dropped in 2011 as part of four-piece Kobe 6 pack celebrating Los Angeles, host city of that year’s midseason exhibition game. This red and black colorway, reflecting the uniform of the Western Conference squad, is the actual shoe that Kobe wore during the All-Star Game. Unique details include a hologram-like graphic on the tongue and custom All-Star insoles.",PRIME ORCA LLC,,kobe-6-asg-west-challenge-red,,kobe,kobe6,,2011-02-17,nike,kobe-6-asg-west-challenge-red,10.5,
prod_ONx7zO0f2VEi0F,Nike Kobe 6 ASG West Challenge Red - 10,service,2023-08-03 23:46,"This Zoom Kobe 6 All-Star dropped in 2011 as part of four-piece Kobe 6 pack celebrating Los Angeles, host city of that year’s midseason exhibition game. This red and black colorway, reflecting the uniform of the Western Conference squad, is the actual shoe that Kobe wore during the All-Star Game. Unique details include a hologram-like graphic on the tongue and custom All-Star insoles.",PRIME ORCA LLC,,kobe-6-asg-west-challenge-red,,kobe,kobe6,,2011-02-17,nike,kobe-6-asg-west-challenge-red,10,
prod_ONx7SCtFguOoiA,Nike Kobe 6 ASG West Challenge Red - 9.5,service,2023-08-03 23:46,"This Zoom Kobe 6 All-Star dropped in 2011 as part of four-piece Kobe 6 pack celebrating Los Angeles, host city of that year’s midseason exhibition game. This red and black colorway, reflecting the uniform of the Western Conference squad, is the actual shoe that Kobe wore during the All-Star Game. Unique details include a hologram-like graphic on the tongue and custom All-Star insoles.",PRIME ORCA LLC,,kobe-6-asg-west-challenge-red,,kobe,kobe6,,2011-02-17,nike,kobe-6-asg-west-challenge-red,9.5,
prod_ONx7ChPV0aIeMM,Nike Kobe 6 ASG West Challenge Red - 9,service,2023-08-03 23:46,"This Zoom Kobe 6 All-Star dropped in 2011 as part of four-piece Kobe 6 pack celebrating Los Angeles, host city of that year’s midseason exhibition game. This red and black colorway, reflecting the uniform of the Western Conference squad, is the actual shoe that Kobe wore during the All-Star Game. Unique details include a hologram-like graphic on the tongue and custom All-Star insoles.",PRIME ORCA LLC,,kobe-6-asg-west-challenge-red,,kobe,kobe6,,2011-02-17,nike,kobe-6-asg-west-challenge-red,9,
prod_ONx71UwB39Ukt4,Nike Kobe 6 ASG West Challenge Red - 8,service,2023-08-03 23:46,"This Zoom Kobe 6 All-Star dropped in 2011 as part of four-piece Kobe 6 pack celebrating Los Angeles, host city of that year’s midseason exhibition game. This red and black colorway, reflecting the uniform of the Western Conference squad, is the actual shoe that Kobe wore during the All-Star Game. Unique details include a hologram-like graphic on the tongue and custom All-Star insoles.",PRIME ORCA LLC,,kobe-6-asg-west-challenge-red,,kobe,kobe6,,2011-02-17,nike,kobe-6-asg-west-challenge-red,8,
prod_ONx7dZAC3tnhek,Nike Kobe 6 ASG West Challenge Red - 8.5,service,2023-08-03 23:46,"This Zoom Kobe 6 All-Star dropped in 2011 as part of four-piece Kobe 6 pack celebrating Los Angeles, host city of that year’s midseason exhibition game. This red and black colorway, reflecting the uniform of the Western Conference squad, is the actual shoe that Kobe wore during the All-Star Game. Unique details include a hologram-like graphic on the tongue and custom All-Star insoles.",PRIME ORCA LLC,,kobe-6-asg-west-challenge-red,,kobe,kobe6,,2011-02-17,nike,kobe-6-asg-west-challenge-red,8.5,
prod_ONx7UTFjOJrWHi,Nike Kobe 6 ASG West Challenge Red - 7.5,service,2023-08-03 23:46,"This Zoom Kobe 6 All-Star dropped in 2011 as part of four-piece Kobe 6 pack celebrating Los Angeles, host city of that year’s midseason exhibition game. This red and black colorway, reflecting the uniform of the Western Conference squad, is the actual shoe that Kobe wore during the All-Star Game. Unique details include a hologram-like graphic on the tongue and custom All-Star insoles.",PRIME ORCA LLC,,kobe-6-asg-west-challenge-red,,kobe,kobe6,,2011-02-17,nike,kobe-6-asg-west-challenge-red,7.5,
prod_ONx7gRX5FBLynX,Nike Kobe 6 ASG West Challenge Red - 7,service,2023-08-03 23:46,"This Zoom Kobe 6 All-Star dropped in 2011 as part of four-piece Kobe 6 pack celebrating Los Angeles, host city of that year’s midseason exhibition game. This red and black colorway, reflecting the uniform of the Western Conference squad, is the actual shoe that Kobe wore during the All-Star Game. Unique details include a hologram-like graphic on the tongue and custom All-Star insoles.",PRIME ORCA LLC,,kobe-6-asg-west-challenge-red,,kobe,kobe6,,2011-02-17,nike,kobe-6-asg-west-challenge-red,7,
prod_ONx7SnTlQulyaB,Nike Kobe 6 Protro Grinch (2020) - 11,service,2023-08-03 23:46,"Originally released in 2010 for a Christmas Day collection, the Zoom Kobe 6 Protro 'Grinch' dropped in December 2020. The shoe's upper features a Green Apple and Volt look, with polyurethane detailing creating a snakeskin-style texture throughout the construction. Crimson on the branding and laces adds to the holiday aesthetic, while underfoot, the midsole incorporates Zoom Air to provide cushioning.",PRIME ORCA LLC,,nike-kobe-6-protro-grinch,,kobe,kobe6,,2020-12-24,nike,nike-kobe-6-protro-grinch,11,
